id,model_name,arch,framework,backend,workload,accuracy,score
542798,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Text Classification (Q),"92%
",6958
542798,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Machine Translation (SP),"100%
",3108
542798,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Machine Translation (HP),"100%
",2854
542798,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Machine Translation (Q),"98%
",2841
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",1280
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",2077
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Classification (Q),"96%
",1515
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",1499
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",2273
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",2590
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",10318
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",22987
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Pose Estimation (Q),"95%
",17727
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",1482
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Object Detection (HP),"97%
",2234
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Object Detection (Q),"94%
",1638
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",3142
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",5264
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",3095
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",5577
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",10398
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",6963
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",21228
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",35649
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",28124
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",3966
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",5471
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",3976
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Text Classification (SP),"99%
",4262
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Text Classification (HP),"99%
",6954
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Text Classification (Q),"93%
",7073
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",3055
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Machine Translation (HP),"98%
",5103
542799,"MacBook Pro (16-inch, 2021)",Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",5104
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2186
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3070
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Classification (Q),"96%
",2182
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2529
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",3625
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",4039
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",17309
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",32873
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Pose Estimation (Q),"95%
",25697
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2648
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Object Detection (HP),"97%
",3825
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Object Detection (Q),"94%
",2737
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5356
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",8636
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",4900
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",8821
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Depth Estimation (HP),"97%
",15746
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Depth Estimation (Q),"86%
",10923
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",30344
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",57455
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",43019
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",6959
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",9297
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",5295
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Text Classification (SP),"100%
",5900
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Text Classification (HP),"99%
",9051
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Text Classification (Q),"93%
",9059
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",6586
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Machine Translation (HP),"98%
",10211
543087,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",10274
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2337
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3606
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (Q),"94%
",2167
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2543
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",3070
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",4109
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",9868
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",19456
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (Q),"96%
",16855
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2902
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (HP),"98%
",4328
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (Q),"88%
",2920
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5616
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",10104
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",5303
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",9167
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",12064
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",8563
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",24638
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",46073
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",36787
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",5825
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",10523
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",6257
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (SP),"99%
",6147
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (HP),"100%
",10417
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (Q),"92%
",10120
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",2798
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (HP),"100%
",9649
543088,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",9631
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2356
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3508
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Classification (Q),"94%
",2141
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2526
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",3080
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",4089
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",9537
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",19416
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Pose Estimation (Q),"96%
",16806
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2898
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (HP),"98%
",4331
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Object Detection (Q),"88%
",2825
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5602
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",9888
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",5230
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",9188
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (HP),"98%
",12060
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Depth Estimation (Q),"85%
",8484
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",24824
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",46078
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",36844
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",5824
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",10601
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",6279
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (SP),"99%
",6117
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (HP),"100%
",10461
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Text Classification (Q),"92%
",10281
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",2788
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (HP),"100%
",9617
543089,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",9558
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (SP),"100%
",2392
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (HP),"100%
",20153
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Classification (Q),"97%
",24477
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (SP),"100%
",2482
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (HP),"100%
",26061
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Segmentation (Q),"99%
",38172
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (SP),"100%
",9953
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (HP),"100%
",183170
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Pose Estimation (Q),"95%
",337212
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (SP),"100%
",2944
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (HP),"100%
",22573
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Object Detection (Q),"89%
",28353
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (SP),"100%
",5734
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (HP),"100%
",51090
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Face Detection (Q),"100%
",78388
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (SP),"100%
",9292
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (HP),"99%
",138387
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Depth Estimation (Q),"85%
",217543
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Style Transfer (SP),"100%
",25163
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Style Transfer (HP),"100%
",289127
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Style Transfer (Q),"96%
",362601
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (SP),"100%
",5802
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (HP),"100%
",65568
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Image Super-Resolution (Q),"99%
",100319
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Text Classification (SP),"99%
",5876
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Text Classification (HP),"100%
",10126
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Text Classification (Q),"93%
",9723
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Machine Translation (SP),"100%
",2872
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Machine Translation (HP),"100%
",18690
543091,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,Neural Engine,Machine Translation (Q),"98%
",18532
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Classification (SP),"100%
",2186
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Classification (HP),"100%
",3053
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Classification (Q),"96%
",2163
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Segmentation (SP),"100%
",2489
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Segmentation (HP),"100%
",3629
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Segmentation (Q),"99%
",3983
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Pose Estimation (SP),"100%
",17514
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Pose Estimation (HP),"100%
",33088
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Pose Estimation (Q),"95%
",25478
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Object Detection (SP),"100%
",2651
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Object Detection (HP),"97%
",3874
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Object Detection (Q),"94%
",2735
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Face Detection (SP),"100%
",5334
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Face Detection (HP),"100%
",8636
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Face Detection (Q),"100%
",4879
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Depth Estimation (SP),"100%
",8838
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Depth Estimation (HP),"97%
",15749
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Depth Estimation (Q),"86%
",10978
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Style Transfer (SP),"100%
",30403
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Style Transfer (HP),"100%
",56726
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Style Transfer (Q),"96%
",42033
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Super-Resolution (SP),"100%
",6911
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Super-Resolution (HP),"100%
",8996
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Image Super-Resolution (Q),"99%
",5254
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Text Classification (SP),"100%
",5932
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Text Classification (HP),"99%
",9013
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Text Classification (Q),"93%
",8979
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Machine Translation (SP),"100%
",5872
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Machine Translation (HP),"98%
",10112
543092,"MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Machine Translation (Q),"98%
",10203
543094,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (SP),"100%
",10470
543094,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (HP),"100%
",13323
543094,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Classification (Q),"97%
",12114
543094,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (SP),"100%
",27993
543094,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (HP),"100%
",42169
543094,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Image Segmentation (Q),"99%
",39234
543094,MacBook Pro（16 英寸，M5 Pro 或 M5 Max）,Apple Silicon,Core ML,GPU,Pose Estimation (SP),"100%
",130594
